prev_id,curr_id,contract,amount,credit,down_payment,start_day,purpose,contract_status,payment_type,reject_reason,client,product_type,channel ,yield_group
1476081,100072,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2208979,100072,Consumer loans,191614.5,159862.5,38326.5,WEDNESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,low_normal
1775758,100072,Consumer loans,191169,172048.5,19120.5,TUESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,low_normal
1389495,100072,Consumer loans,96466.5,101560.5,0,SUNDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,low_action
2183324,100072,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1167865,100072,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2131875,100073,Cash loans,337500,356211,,FRIDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,x-sell,Credit and cash offices,high
1290992,100073,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1298935,100073,Consumer loans,360000,324000,36000,SATURDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,low_normal
1108226,100073,Consumer loans,187632,181314,18765,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2570592,100073,Cash loans,1035000,1110141,,MONDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1361907,100073,Cash loans,270000,306531,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1473736,100074,Consumer loans,85005,76504.5,8500.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Regional / Local,low_normal
1451119,100075,Consumer loans,57555,67653,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
2338925,100075,Cash loans,180000,208516.5,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
2670402,100077,Cash loans,0,0,,WEDNESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2562193,100077,Revolving loans,45000,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
2344234,100077,Revolving loans,0,0,,MONDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2122244,100077,Consumer loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2507343,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1248400,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1879539,100077,Cash loans,1147500,1344406.5,,TUESDAY,Repairs,Refused,Cash through the bank,HC,Repeater,walk-in,Credit and cash offices,low_normal
1351966,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2340488,100077,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1855344,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2033040,100077,Cash loans,0,0,,THURSDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1691588,100077,Revolving loans,45000,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
1222874,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1655521,100077,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2013093,100077,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1014463,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Contact center,XNA
1677581,100077,Cash loans,0,0,,WEDNESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1786003,100077,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2161341,100077,Cash loans,0,0,,MONDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1684441,100077,Cash loans,247500,254196,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1373453,100078,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1677977,100078,Cash loans,405000,470488.5,,MONDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Country-wide,middle
2378725,100078,Cash loans,540000,625536,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,middle
1986973,100078,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1677978,100078,Cash loans,117000,129870,,THURSDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Country-wide,middle
2473897,100078,Cash loans,585000,585000,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,middle
2188203,100078,Cash loans,765000,765000,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2293676,100079,Consumer loans,76477.5,70119,15295.5,SATURDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Stone,high
1479709,100079,Cash loans,90000,110146.5,,FRIDAY,Other,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,high
1345069,100079,Consumer loans,80730,51831,31500,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2408142,100080,Cash loans,585000,666081,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1683048,100080,Cash loans,67500,71955,0,TUESDAY,Education,Approved,Cash through the bank,XAP,New,walk-in,Credit and cash offices,high
2203713,100080,Cash loans,405000,461133,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2654166,100082,Cash loans,1147500,1280794.5,,FRIDAY,XNA,Refused,Cash through the bank,SCO,Repeater,walk-in,Channel of corporate sales,low_action
2604556,100082,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2493902,100082,Cash loans,945000,945000,,FRIDAY,XNA,Refused,Cash through the bank,SCO,Repeater,walk-in,Channel of corporate sales,low_normal
2150876,100082,Cash loans,810000,810000,,FRIDAY,XNA,Refused,Cash through the bank,SCO,Repeater,walk-in,Channel of corporate sales,low_normal
1841344,100082,Cash loans,1080000,1080000,,FRIDAY,XNA,Refused,Cash through the bank,SCO,Repeater,walk-in,Channel of corporate sales,low_normal
2739336,100082,Cash loans,450000,512370,,MONDAY,XNA,Refused,XNA,SCO,Repeater,walk-in,Channel of corporate sales,low_normal
2222423,100082,Cash loans,450000,450000,,FRIDAY,XNA,Refused,Cash through the bank,SCO,Repeater,walk-in,Channel of corporate sales,low_normal
1210487,100082,Consumer loans,81558,73399.5,8158.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1231722,100083,Cash loans,157500,178290,,MONDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1918780,100083,Consumer loans,48181.5,44329.5,7231.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1571844,100084,Consumer loans,58590,55516.5,5859,MONDAY,XAP,Refused,Cash through the bank,HC,Repeater,XNA,Stone,high
1472064,100084,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2195900,100084,Cash loans,468000,653328,,FRIDAY,Buying a new car,Refused,Cash through the bank,HC,Refreshed,walk-in,Credit and cash offices,low_normal
1046038,100084,Consumer loans,85500,80757,8550,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,middle
1860330,100084,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
1726118,100085,Consumer loans,23985,23985,0,SUNDAY,XAP,Refused,Cash through the bank,HC,Repeater,XNA,Country-wide,XNA
2235967,100086,Consumer loans,76072.95,76072.95,0,SATURDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2810220,100086,Consumer loans,24835.5,21235.5,3600,FRIDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Country-wide,low_normal
1512951,100086,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
1866842,100086,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1712955,100086,Cash loans,675000,675000,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,x-sell,Contact center,low_normal
1856124,100086,Revolving loans,0,112500,,SUNDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Country-wide,XNA
1514530,100087,Cash loans,157500,188685,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1233905,100087,Cash loans,135000,162315,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1207842,100087,Consumer loans,31401,33057,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2587135,100089,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2444845,100090,Cash loans,472500,566055,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1390161,100090,Cash loans,229500,241920,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2672015,100090,Consumer loans,106812,129370.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1786951,100090,Consumer loans,63445.5,71770.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1554366,100090,Revolving loans,225000,225000,,FRIDAY,XAP,Refused,XNA,SCO,Repeater,walk-in,Credit and cash offices,XNA
1243499,100090,Cash loans,454500,508495.5,,THURSDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2363471,100090,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2005450,100091,Revolving loans,270000,270000,,SATURDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
1089849,100091,Revolving loans,0,0,,SATURDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1882178,100092,Consumer loans,50895,55093.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2614080,100092,Consumer loans,47245.5,47245.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2747908,100092,Consumer loans,17005.5,17847,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1387636,100092,Consumer loans,15975,20268,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2839252,100092,Consumer loans,38124,38124,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2648437,100093,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2526426,100093,Consumer loans,96061.5,96061.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
2525901,100093,Consumer loans,80505,79627.5,8050.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1835198,100093,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2415992,100093,Consumer loans,24025.5,21114,4815,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1315507,100093,Consumer loans,26775,30051,2677.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2216247,100094,Consumer loans,87205.5,69763.5,17442,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_action
2493293,100095,Consumer loans,52911,52911,0,SATURDAY,XAP,Refused,Cash through the bank,HC,New,XNA,Country-wide,XNA
2250277,100095,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1157409,100097,Consumer loans,67455,60709.5,6745.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
1448742,100097,Consumer loans,108000,108000,0,THURSDAY,XAP,Approved,XNA,XAP,Refreshed,XNA,Stone,low_normal
2094536,100098,Consumer loans,26050.5,24601.5,2610,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2429875,100098,Consumer loans,22126.5,17626.5,4500,SATURDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Stone,low_normal
2139807,100098,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1110212,100098,Cash loans,90000,115893,,TUESDAY,Repairs,Approved,Cash through the bank,XAP,Refreshed,walk-in,AP+ (Cash loan),high
1731692,100099,Cash loans,1143000,1242576,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1501814,100099,Cash loans,675000,767664,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2785638,100099,Cash loans,675000,675000,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),low_normal
2671884,100099,Cash loans,193500,193500,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Regional / Local,middle
1324945,100099,Cash loans,900000,1030680,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1102533,100100,Consumer loans,107766,117247.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2396758,100100,Cash loans,450000,594585,,WEDNESDAY,Repairs,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,middle
1595956,100100,Revolving loans,0,90000,,FRIDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1570873,100100,Consumer loans,91057.5,100674,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
1363286,100101,Revolving loans,360000,360000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,AP+ (Cash loan),XNA
1942324,100101,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
1866243,100101,Consumer loans,36216,38007,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1866199,100101,Cash loans,270000,321925.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2412861,100103,Revolving loans,180000,180000,,MONDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Stone,XNA
1885305,100103,Consumer loans,45585,50400,0,TUESDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,low_normal
2813537,100105,Consumer loans,138690,148761,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
1053387,100105,Consumer loans,77400,38848.5,40500,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
1859427,100105,Consumer loans,52200,43137,10440,FRIDAY,XAP,Refused,Cash through the bank,HC,New,XNA,Stone,middle
1377347,100105,Consumer loans,127125,119956.5,12825,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2476657,100105,Consumer loans,67230,65470.5,6750,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1417513,100105,Consumer loans,198900,165946.5,39780,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2451402,100105,Consumer loans,24390,25033.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
1522844,100106,Consumer loans,105682.5,124101,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1859738,100106,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1751633,100106,Cash loans,252000,272457,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1128717,100107,Revolving loans,45000,45000,,SATURDAY,XAP,Approved,XNA,XAP,New,walk-in,Country-wide,XNA
2305491,100108,Consumer loans,125955,122895,22500,WEDNESDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,high
1531295,100109,Revolving loans,0,180000,,SUNDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1671770,100109,Cash loans,225000,225000,0,THURSDAY,XNA,Approved,XNA,XAP,Repeater,walk-in,Country-wide,high
1854800,100109,Consumer loans,139230,139230,0,THURSDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Country-wide,XNA
2088248,100109,Cash loans,450000,485640,,SUNDAY,XNA,Refused,Cash through the bank,HC,Refreshed,x-sell,Credit and cash offices,middle
1655443,100109,Cash loans,450000,450000,0,TUESDAY,XNA,Refused,XNA,SCOFR,Repeater,XNA,Country-wide,XNA
1894127,100109,Consumer loans,51016.5,48942,5103,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1589241,100110,Consumer loans,38029.5,40036.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2482370,100110,Consumer loans,136210.5,158188.5,13621.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
2541902,100110,Revolving loans,45000,45000,,SATURDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Regional / Local,XNA
1752483,100110,Consumer loans,54531,63171,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2725698,100111,Consumer loans,45854.595,45351,4589.595,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2258440,100111,Consumer loans,48465,47106,4950,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2708050,100111,Consumer loans,44991,48951,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1013085,100112,Consumer loans,121135.5,109021.5,12114,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,middle
1137576,100112,Consumer loans,135085.5,135085.5,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2517215,100112,Consumer loans,60736.5,38250,30370.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1739362,100113,Consumer loans,26950.5,24250.5,2700,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,high
1084942,100113,Cash loans,45000,47970,,WEDNESDAY,Everyday expenses,Approved,Cash through the bank,XAP,Refreshed,walk-in,AP+ (Cash loan),middle
1813535,100113,Consumer loans,46260,46260,0,MONDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Stone,high
2269937,100114,Revolving loans,45000,45000,,FRIDAY,XAP,Approved,XNA,XAP,New,walk-in,Country-wide,XNA
1758103,100115,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1275212,100115,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2094592,100115,Consumer loans,28305,33390,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1791436,100116,Consumer loans,107210.25,107210.25,0,SATURDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
1257472,100116,Consumer loans,109710,111100.5,5490,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1524770,100116,Consumer loans,72805.5,72805.5,0,SATURDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2268290,100116,Consumer loans,121905,128340,0,SUNDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Regional / Local,middle
1137423,100116,Consumer loans,36522,43011,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1654761,100116,Cash loans,270000,385249.5,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
1299254,100116,Consumer loans,186048,194031,0,WEDNESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
1252450,100116,Cash loans,472500,547344,,TUESDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Contact center,high
1250351,100116,Cash loans,180000,229603.5,0,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
1721157,100117,Consumer loans,18225,15975,2250,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2754864,100117,Consumer loans,61650,71415,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,high
